Profissional   |     Data                     |     Linha     |     Função                                |     Classe                                  |     URL                                                                             |     Arquivo                                                                         |     Mensagem                                          
1              |     2010-08-17 16:10:30      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 16:12:14      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 16:13:04      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 16:13:49      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 16:14:06      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 16:16:41      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 16:21:01      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 16:21:09      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 16:21:40      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 16:22:24      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 16:23:03      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 16:27:59      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 16:28:13      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 16:28:29      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 16:28:43      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 16:29:57      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 16:32:07      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 16:39:42      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 16:42:15      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 16:45:20      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 16:49:38      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 17:04:29      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 17:06:23      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 17:22:46      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 17:26:32      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-17 17:54:57      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-18 10:00:41      |     1109      |     update                                |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     42601 - Instrução SQL inválida.                
1              |     2010-08-18 14:46:42      |     784       |     _setupMetadata                        |     Zend_Db_Table_Abstract                  |     /estrutura/login/login                                                          |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     O Nome do servidor não é válido.               
               |     2010-08-18 14:46:46      |     784       |     _setupMetadata                        |     Zend_Db_Table_Abstract                  |     /estrutura/login/login                                                          |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     O Nome do servidor não é válido.               
               |     2010-08-18 14:46:58      |     784       |     _setupMetadata                        |     Zend_Db_Table_Abstract                  |     /estrutura/login/login                                                          |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     O Nome do servidor não é válido.               
1              |     2010-08-18 14:48:47      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/login/login                                                          |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     Method "startMenuProfissional" does not exist and was not trapped in __call()
1              |     2010-08-18 14:49:03      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/login/login                                                          |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     Method "startMenuProfissional" does not exist and was not trapped in __call()
1              |     2010-08-18 14:49:13      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/login/login                                                          |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     Method "startMenuProfissional" does not exist and was not trapped in __call()
1              |     2010-08-18 14:50:01      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/login/login                                                          |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     Method "startMenuProfissional" does not exist and was not trapped in __call()
1              |     2010-08-18 14:51:15      |     9         |     runApp                                |     Bootstrap                               |     /estrutura/login/start-menu-profissional                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\public\index.php                |     Action "startMenuProfissional" does not exist and was not trapped in __call()
1              |     2010-08-18 15:01:40      |     53        |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Base\Db\Table\Abstract.php|     42 - SQLSTATE[42P01]: Undefined table: 7 ERROR:  relation "controle.kt_s_log" does not exist
1              |     2010-08-18 15:04:36      |     53        |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Base\Db\Table\Abstract.php|     42 - SQLSTATE[42P01]: Undefined table: 7 ERROR:  relation "controle.kt_s_log" does not exist
1              |     2010-08-18 15:05:42      |     53        |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Base\Db\Table\Abstract.php|     42 - SQLSTATE[42P01]: Undefined table: 7 ERROR:  relation "controle.kt_s_log" does not exist
1              |     2010-08-18 15:07:23      |     53        |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /estrutura/unidade-organizacional/salvar-unidade-organizacional                 |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Base\Db\Table\Abstract.php|     42 - SQLSTATE[42P01]: Undefined table: 7 ERROR:  relation "controle.kt_s_log" does not exist
1              |     2010-08-24 11:00:40      |     1251      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /estrutura/unidade-organizacional/combo-unidades-organizacionais?start=0&limit=12&query=&_dc=1282658440382&callback=stcCallback1001|     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     SQLSTATE[42P01]: Undefined table: 7 ERROR:  missing FROM-clause entry for table "unid_tipo" LINE 1: ...organiz" WHERE (unid_organiz.st_ativo = '1') AND (unid_tipo....                                                              ^
1              |     2010-08-24 15:20:22      |     1251      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /estrutura/unidade-organizacional/listar-unidades-organizacionais?query=asdf    |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     SQLSTATE[42703]: Undefined column: 7 ERROR:  column unid_organiz_pai.KT_CP_NM_UNID_ORGANIZ does not exist LINE 1: SELECT "unid_organiz".*, "unid_organiz_pai"."KT_CP_NM_UNID_O...                                  ^
1              |     2010-08-24 15:48:04      |     1251      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /estrutura/unidade-organizacional/listar-unidades-organizacionais               |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     SQLSTATE[42702]: Ambiguous column: 7 ERROR:  column reference "st_ativo" is ambiguous LINE 5: ...ipio.st_ativo = '1') AND (uf.st_ativo = '1') AND (st_ativo L...                                                              ^
1              |     2010-08-24 15:48:10      |     1251      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /estrutura/unidade-organizacional/listar-unidades-organizacionais               |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     SQLSTATE[42702]: Ambiguous column: 7 ERROR:  column reference "sq_unid_organiz" is ambiguous LINE 5: ...ipio.st_ativo = '1') AND (uf.st_ativo = '1') AND (sq_unid_or...                                                              ^
1              |     2010-08-24 15:48:31      |     1251      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /estrutura/unidade-organizacional/listar-unidades-organizacionais               |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     SQLSTATE[42702]: Ambiguous column: 7 ERROR:  column reference "sq_unid_tipo" is ambiguous LINE 5: ...ipio.st_ativo = '1') AND (uf.st_ativo = '1') AND (sq_unid_ti...                                                              ^
1              |     2010-08-24 15:48:32      |     1251      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /estrutura/unidade-organizacional/listar-unidades-organizacionais               |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     SQLSTATE[42702]: Ambiguous column: 7 ERROR:  column reference "sq_unid_tipo" is ambiguous LINE 5: ...ipio.st_ativo = '1') AND (uf.st_ativo = '1') AND (sq_unid_ti...                                                              ^
1              |     2010-08-24 15:48:37      |     1251      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /estrutura/unidade-organizacional/listar-unidades-organizacionais               |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     SQLSTATE[42702]: Ambiguous column: 7 ERROR:  column reference "sq_unid_tipo" is ambiguous LINE 5: ...ipio.st_ativo = '1') AND (uf.st_ativo = '1') AND (sq_unid_ti...                                                              ^
1              |     2010-08-24 15:52:55      |     1251      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /estrutura/unidade-organizacional/listar-unidades-organizacionais               |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     SQLSTATE[42702]: Ambiguous column: 7 ERROR:  column reference "ds_nom_unid_organiz" is ambiguous LINE 5: ...ipio.st_ativo = '1') AND (uf.st_ativo = '1') AND (ds_nom_uni...                                                              ^
1              |     2010-08-24 16:58:13      |     1251      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /estrutura/unidade-organizacional/listar-unidades-organizacionais               |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     SQLSTATE[42702]: Ambiguous column: 7 ERROR:  column reference "sg_uf" is ambiguous LINE 5: ..." AS "uf" ON (municipio.sg_uf  = uf.sg_uf) WHERE (sg_uf LIKE...                                                              ^
1              |     2010-08-25 10:51:15      |     1295      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     SQLSTATE[08P01]: <<Unknown error>>: 7 ERROR:  bind message supplies 0 parameters, but prepared statement "pdo_stmt_0000000008e34ad0" requires 1
1              |     2010-08-25 10:53:15      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-25 10:54:43      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-25 10:56:38      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-25 10:57:53      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-25 11:00:37      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-25 11:01:27      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-25 11:25:26      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-25 11:25:42      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Uf to table Uf            
1              |     2010-08-25 11:27:42      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Regiao    
1              |     2010-08-25 11:27:52      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Regiao    
1              |     2010-08-25 11:28:15      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Regiao    
1              |     2010-08-25 11:28:23      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Regiao    
1              |     2010-08-25 11:28:41      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Regiao    
1              |     2010-08-25 11:29:05      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Regiao    
1              |     2010-08-25 11:29:15      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-25 11:31:43      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-25 11:31:58      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-25 11:32:09      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-25 11:33:51      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-25 11:33:57      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-25 11:34:19      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-25 11:34:40      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-25 11:35:30      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-25 11:36:12      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-25 11:39:21      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Regiao    
1              |     2010-08-25 11:39:22      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Regiao    
1              |     2010-08-25 11:39:22      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Regiao    
1              |     2010-08-25 11:39:22      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Regiao    
1              |     2010-08-25 11:39:23      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Regiao    
1              |     2010-08-25 11:39:23      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Regiao    
1              |     2010-08-25 11:39:23      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Regiao    
1              |     2010-08-25 11:39:23      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Regiao    
1              |     2010-08-25 11:47:08      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Regiao    
1              |     2010-08-25 11:47:29      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-26 10:46:34      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-26 15:49:03      |     1251      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /estrutura/unidade-organizacional/listar-unidades-organizacionais               |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     SQLSTATE[42P01]: Undefined table: 7 ERROR:  missing FROM-clause entry for table "unid_tipo" LINE 1: ...ional"."tb_unid_organiz" AS "unid_organiz" WHERE (unid_tipo....                                                              ^
1              |     2010-08-26 15:49:07      |     1251      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /estrutura/unidade-organizacional/listar-unidades-organizacionais               |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Db\Table\Abstract.php|     SQLSTATE[42P01]: Undefined table: 7 ERROR:  missing FROM-clause entry for table "unid_tipo" LINE 1: ...ional"."tb_unid_organiz" AS "unid_organiz" WHERE (unid_tipo....                                                              ^
1              |     2010-08-26 16:37:31      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-26 16:46:25      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-26 16:46:27      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-26 16:48:28      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book/index                                                        |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-26 18:15:09      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book                                                              |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Uf        
1              |     2010-08-26 18:15:30      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book                                                              |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Regiao to table Regiao    
1              |     2010-08-26 18:23:07      |     289       |     dispatch                              |     Zend_Controller_Action                  |     /estrutura/my-book                                                              |     D:\Arquivos de Programas\Xampp\htdocs\estrutura\library\Zend\Controller\Dispatcher\Standard.php|     No reference from table Uf to table Uf            
